-20 	0.0372204 	1 	0 	0
-19.799 	0.037233 	1 	0 	0
-19.598 	0.0372455 	1 	0 	0
-19.397 	0.0372581 	1 	0 	0
-19.196 	0.0372706 	1 	0 	0
-18.995 	0.0372832 	1 	0 	0
-18.794 	0.0373065 	1 	0 	0
-18.593 	0.0373437 	1 	0 	0
-18.392 	0.0373808 	1 	0 	0
-18.191 	0.0374179 	1 	0 	0
-17.9899 	0.0374551 	1 	0 	0
-17.7889 	0.0374963 	1 	0 	0
-17.5879 	0.0375562 	1 	0 	0
-17.3869 	0.0376162 	1 	0 	0
-17.1859 	0.0376762 	1 	0 	0
-16.9849 	0.0377361 	1 	0 	0
-16.7839 	0.0378003 	1 	0 	0
-16.5829 	0.0378812 	1 	0 	0
-16.3819 	0.037962 	1 	0 	0
-16.1809 	0.0380429 	1 	0 	0
-15.9799 	0.0381237 	1 	0 	0
-15.7789 	0.0382139 	1 	0 	0
-15.5779 	0.0383136 	1 	0 	0
-15.3769 	0.0384133 	1 	0 	0
-15.1759 	0.038513 	1 	0 	0
-14.9749 	0.0386134 	1 	0 	0
-14.7739 	0.0387299 	1 	0 	0
-14.5729 	0.0388464 	1 	0 	0
-14.3719 	0.0389629 	1 	0 	0
-14.1709 	0.0390793 	1 	0 	0
-13.9698 	0.0392079 	1 	0 	0
-13.7688 	0.039339 	1 	0 	0
-13.5678 	0.03947 	1 	0 	0
-13.3668 	0.0396011 	1 	0 	0
-13.1658 	0.0397426 	1 	0 	0
-12.9648 	0.0398861 	1 	0 	0
-12.7638 	0.0400296 	1 	0 	0
-12.5628 	0.0401739 	1 	0 	0
-12.3618 	0.0403276 	1 	0 	0
-12.1608 	0.0404814 	1 	0 	0
-11.9598 	0.0406351 	1 	0 	0
-11.7588 	0.0407931 	1 	0 	0
-11.5578 	0.040955 	1 	0 	0
-11.3568 	0.0411169 	1 	0 	0
-11.1558 	0.0412796 	1 	0 	0
-10.9548 	0.0414476 	1 	0 	0
-10.7538 	0.0416156 	1 	0 	0
-10.5528 	0.0417836 	1 	0 	0
-10.3518 	0.0419555 	1 	0 	0
-10.1508 	0.0421277 	1 	0 	0
-9.94975 	0.0422999 	1 	0 	0
-9.74874 	0.0424742 	1 	0 	0
-9.54774 	0.0426487 	1 	0 	0
-9.34673 	0.0428233 	1 	0 	0
-9.14573 	0.0429985 	1 	0 	0
-8.94472 	0.0431737 	1 	0 	0
-8.74372 	0.0433485 	1 	0 	0
-8.54271 	0.0435229 	1 	0 	0
-8.34171 	0.0436972 	1 	0 	0
-8.1407 	0.0438698 	1 	0 	0
-7.9397 	0.044042 	1 	0 	0
-7.73869 	0.0442128 	1 	0 	0
-7.53769 	0.0443816 	1 	0 	0
-7.33668 	0.0445498 	1 	0 	0
-7.13568 	0.0447142 	1 	0 	0
-6.93467 	0.0448786 	1 	0 	0
-6.73367 	0.0450379 	1 	0 	0
-6.53266 	0.045197 	1 	0 	0
-6.33166 	0.0453506 	1 	0 	0
-6.13065 	0.0455038 	1 	0 	0
-5.92965 	0.0456504 	1 	2.48776e-18 	0
-5.72864 	0.0457959 	1 	-4.723e-18 	0
-4.92462 	0.0463302 	1 	2.09503e-18 	0
-4.72362 	0.0464529 	1 	-3.91634e-18 	0
-4.32161 	0.0466804 	1 	0 	0
-4.1206 	0.0467863 	1 	0 	0
-3.9196 	0.0468869 	1 	0 	0
-3.71859 	0.0469802 	1 	0 	0
-3.51759 	0.0470672 	1 	0 	0
-3.31658 	0.0471479 	1 	1.2837e-18 	0
-3.11558 	0.047222 	1 	-1.15606e-18 	0
-2.91457 	0.0472892 	1 	0 	0
-2.71357 	0.0473494 	1 	0 	0
-2.51256 	0.0474023 	1 	0 	0
-2.31156 	0.0474479 	1 	0 	0
-2.11055 	0.0474871 	1 	0 	0
-1.90955 	0.0475167 	1 	0 	0
-1.70854 	0.0475395 	1 	0 	0
-1.50754 	0.0475546 	1 	0 	0
-1.30653 	0.0475617 	1 	-1.61788e-21 	0
-0.904523 	0.0475512 	1 	0 	0
-0.703518 	0.0475333 	1 	0 	0
-0.502513 	0.0475062 	1 	0 	0
-0.301508 	0.0474705 	1 	0 	0
-0.100503 	0.0474264 	1 	0 	0
0.100503 	0.0473738 	1 	1.03776e-18 	-7.04491e-38
0.703518 	0.0471667 	1 	0 	0
0.904523 	0.047081 	1 	0 	0
1.10553 	0.0469875 	1 	0 	0
1.30653 	0.0468868 	1 	1.88144e-18 	0
1.70854 	0.0466647 	1 	0 	0
1.90955 	0.046544 	1 	0 	0
2.11055 	0.0464198 	1 	0 	0
2.31156 	0.0462824 	1 	0 	0
2.51256 	0.0461418 	1 	0 	0
2.71357 	0.0459946 	1 	0 	0
2.91457 	0.0458409 	1 	0 	0
3.11558 	0.0456809 	1 	0 	0
3.31658 	0.0455148 	1 	0 	0
3.51759 	0.0453431 	1 	0 	0
3.71859 	0.0451659 	1 	3.20479e-18 	0
20 	0.0321567 	1 	0 	0
